filename,min_dist,I_sc
TER_3331.pdb,10.1889,-11.4860
TER_3332.pdb,14.5637,-13.5500
TER_3333.pdb,13.9769,-10.3520
TER_3334.pdb,22.9786,-5.6610
TER_3335.pdb,34.6292,0.0000
TER_3336.pdb,35.4865,-5.9720
TER_3337.pdb,25.8780,-12.2750
TER_3338.pdb,22.2253,-5.1920
TER_3339.pdb,18.2619,-19.9880
TER_3340.pdb,23.8751,-3.4480
TER_3341.pdb,13.9153,-14.8700
TER_3342.pdb,15.3054,-14.9360
TER_3343.pdb,14.7571,-12.3570
TER_3344.pdb,18.3303,-11.8960
TER_3345.pdb,18.2246,-9.7640
TER_3346.pdb,20.5290,-9.5520
TER_3347.pdb,13.0773,-13.9470
TER_3348.pdb,17.3261,-11.6740
TER_3349.pdb,21.4879,-11.2370
TER_3350.pdb,12.5892,-15.0560
TER_3351.pdb,33.5933,0.0000
TER_3352.pdb,19.2306,-11.4120
TER_3353.pdb,66.7707,0.0000
TER_3354.pdb,17.4852,-15.6890
TER_3355.pdb,18.2331,-14.3310
TER_3356.pdb,24.4539,-8.2320
TER_3357.pdb,14.1965,-8.4480
TER_3358.pdb,14.4897,-12.4260
TER_3359.pdb,15.9530,-6.6290
TER_3360.pdb,18.9121,-9.3960
TER_3361.pdb,31.5958,-1.2810
TER_3362.pdb,16.6046,-12.0940
TER_3363.pdb,19.0490,-0.3660
TER_3364.pdb,18.1612,-12.4640
TER_3365.pdb,12.5261,-16.3970
TER_3366.pdb,14.2129,-10.1660
TER_3367.pdb,11.4787,-4.0040
TER_3368.pdb,285.4908,0.0000
TER_3369.pdb,17.0889,-8.5290
TER_3370.pdb,14.8361,-15.7590
TER_3371.pdb,15.7930,-12.9240
TER_3372.pdb,17.5086,-8.9070
TER_3373.pdb,12.0884,-11.6320
TER_3374.pdb,26.9061,-6.7050
TER_3375.pdb,13.7648,-8.6750
TER_3376.pdb,22.3545,-9.9080
TER_3377.pdb,31.9427,-9.2640
TER_3378.pdb,13.5595,-16.2510
TER_3379.pdb,22.9188,-20.9640
TER_3380.pdb,10.5813,-17.6980
TER_3381.pdb,26.0056,-0.2990
TER_3382.pdb,21.8951,-2.7340
TER_3383.pdb,19.3786,-11.3690
TER_3384.pdb,14.4510,-20.6040
TER_3385.pdb,14.4980,-10.1590
TER_3386.pdb,22.7865,-0.0320
TER_3387.pdb,14.4158,-9.1400
TER_3388.pdb,15.9660,-14.5370
TER_3389.pdb,34.2554,0.0000
TER_3390.pdb,42.2178,-0.0430
TER_3391.pdb,14.9811,-13.9040
TER_3392.pdb,13.7346,-11.3970
TER_3393.pdb,21.9889,-3.7270
TER_3394.pdb,14.0745,-14.9440
TER_3395.pdb,19.2485,-5.0950
TER_3396.pdb,23.6524,-10.6300
TER_3397.pdb,21.8809,-4.8960
TER_3398.pdb,17.3556,-8.0240
TER_3399.pdb,11.4451,-14.1220
TER_3400.pdb,16.0904,-16.4900
TER_3401.pdb,18.5232,-18.2510
TER_3402.pdb,11.4625,-17.3320
TER_3403.pdb,14.9811,-13.0380
TER_3404.pdb,16.5075,-9.3950
TER_3405.pdb,15.8966,-14.1440
TER_3406.pdb,23.5417,-3.2300
TER_3407.pdb,11.3620,-17.4590
TER_3408.pdb,15.9585,-11.7930
TER_3409.pdb,19.3247,-11.0210
TER_3410.pdb,11.4083,-4.0290
TER_3411.pdb,20.6068,-14.5550
TER_3412.pdb,21.4634,-3.2270
TER_3413.pdb,20.9111,-12.9650
TER_3414.pdb,12.0044,-14.0560
TER_3415.pdb,70.0750,0.0000
TER_3416.pdb,16.5869,-10.0560
TER_3417.pdb,19.4596,-15.5850
TER_3418.pdb,23.0419,-9.5460
TER_3419.pdb,18.7507,-13.7220
TER_3420.pdb,13.7882,-11.9890
TER_3421.pdb,17.0444,-8.8960
TER_3422.pdb,14.9489,-14.8430
TER_3423.pdb,25.9037,-17.5880
TER_3424.pdb,24.3655,-17.2680
TER_3425.pdb,14.0308,-11.1210
TER_3426.pdb,22.8300,-10.9470
TER_3427.pdb,23.0209,-7.9920
TER_3428.pdb,12.7007,-9.0100
TER_3429.pdb,35.2479,-8.3420
TER_3430.pdb,23.4475,-2.8040
TER_3431.pdb,11.5592,-18.0770
TER_3432.pdb,11.5996,-16.6580
TER_3433.pdb,29.1438,-11.4600
TER_3434.pdb,14.6757,-21.6620
TER_3435.pdb,26.0876,-6.8650
TER_3436.pdb,20.6676,-12.5630
TER_3437.pdb,34.7230,-16.9140
TER_3438.pdb,22.4551,-1.7310
TER_3439.pdb,22.4130,-12.2730
TER_3440.pdb,20.4702,-12.1930
TER_3441.pdb,22.2425,-17.6010
TER_3442.pdb,12.9795,-16.2220
TER_3443.pdb,40.2505,0.0000
TER_3444.pdb,12.3555,-2.1070
TER_3445.pdb,14.3154,-14.1150
TER_3446.pdb,16.1648,-11.6320
TER_3447.pdb,16.1542,-12.1640
TER_3448.pdb,14.3421,-15.2720
TER_3449.pdb,22.2146,-15.9320
TER_3450.pdb,14.6737,-13.6070
TER_3451.pdb,15.4250,-14.8470
TER_3452.pdb,23.3716,-6.8570
TER_3453.pdb,20.8311,-10.1140
TER_3454.pdb,18.3037,-3.3270
TER_3455.pdb,23.6364,-6.0220
TER_3456.pdb,17.2076,-19.0990
TER_3457.pdb,15.9364,-8.5890
TER_3458.pdb,19.6084,-11.4420
TER_3459.pdb,14.5047,-18.7630
TER_3460.pdb,21.5664,-8.0250
TER_3461.pdb,19.7214,-9.1540
TER_3462.pdb,18.4671,-14.7580
TER_3463.pdb,39.4466,0.0000
TER_3464.pdb,14.4957,-6.2600
TER_3465.pdb,21.7399,-11.4030
TER_3466.pdb,14.7002,-12.8590
TER_3467.pdb,15.7805,-3.5990
TER_3468.pdb,22.8487,-18.9230
TER_3469.pdb,15.0282,-12.4180
TER_3470.pdb,15.7479,-10.6630
TER_3471.pdb,15.2442,-12.1660
TER_3472.pdb,17.3695,-11.4320
TER_3473.pdb,31.9664,-0.2020
TER_3474.pdb,17.1350,-15.4560
TER_3475.pdb,29.7204,-11.0900
TER_3476.pdb,36.2648,-2.4900
TER_3477.pdb,13.6847,-14.9290
TER_3478.pdb,19.2651,-5.6520
TER_3479.pdb,21.7020,-6.1460
TER_3480.pdb,11.2689,-18.5550
TER_3481.pdb,28.2584,-2.3290
TER_3482.pdb,29.1682,-6.8340
TER_3483.pdb,13.7664,-9.4690
TER_3484.pdb,19.6426,-12.2290
TER_3485.pdb,20.1899,-11.7440
TER_3486.pdb,26.9748,-4.9350
TER_3487.pdb,15.5956,-11.3670
TER_3488.pdb,21.0377,-8.1540
TER_3489.pdb,11.9970,-20.4990
TER_3490.pdb,21.1755,-14.9950
TER_3491.pdb,25.8499,-15.7800
TER_3492.pdb,18.4606,-10.8290
TER_3493.pdb,16.2557,-15.8390
TER_3494.pdb,19.9507,-5.0410
TER_3495.pdb,14.8485,-8.1300
TER_3496.pdb,16.2342,-7.3080
TER_3497.pdb,22.2694,-7.0550
TER_3498.pdb,24.5167,-14.9680
TER_3499.pdb,21.7202,-12.3350
TER_3500.pdb,30.7652,0.0000
TER_3501.pdb,18.9269,-7.5810
TER_3502.pdb,20.3519,-11.6700
TER_3503.pdb,17.1355,-10.5750
TER_3504.pdb,11.6310,-13.2860
TER_3505.pdb,11.1517,-12.4560
TER_3506.pdb,11.9297,-10.0450
TER_3507.pdb,19.0009,-11.5940
TER_3508.pdb,11.1981,-14.5040
TER_3509.pdb,13.9828,-10.4530
TER_3510.pdb,25.2823,-11.8180
TER_3511.pdb,14.0619,-10.3890
TER_3512.pdb,20.3404,-8.9070
TER_3513.pdb,17.7070,-0.4930
TER_3514.pdb,23.3084,-15.3560
TER_3515.pdb,24.3705,-6.8010
TER_3516.pdb,35.0654,-3.8100
TER_3517.pdb,10.4689,-13.5740
TER_3518.pdb,12.0990,-15.7180
TER_3519.pdb,14.5331,-10.5520
TER_3520.pdb,16.5235,-9.3260
TER_3521.pdb,12.8468,-8.8240
TER_3522.pdb,15.6348,-6.6290
TER_3523.pdb,10.6416,-13.1680
TER_3524.pdb,11.1125,-10.8510
TER_3525.pdb,21.4333,-8.8940
TER_3526.pdb,20.4189,-9.5960
TER_3527.pdb,17.0326,-10.9690
TER_3528.pdb,16.3689,-16.5140
TER_3529.pdb,52.2643,0.0000
TER_3530.pdb,16.1548,-11.1960
TER_3531.pdb,29.9608,-0.1280
TER_3532.pdb,20.8317,-6.2840
TER_3533.pdb,11.7589,-14.4260
TER_3534.pdb,15.3579,-8.6620
TER_3535.pdb,23.0619,-20.1220
TER_3536.pdb,16.3463,-11.0850
TER_3537.pdb,15.9657,-15.3840
TER_3538.pdb,13.3564,-11.8960
TER_3539.pdb,21.0028,-11.3640
TER_3540.pdb,15.4154,-19.8550
TER_3541.pdb,11.5598,-15.3630
TER_3542.pdb,23.6633,-15.2930
TER_3543.pdb,17.4133,-13.4860
TER_3544.pdb,16.8681,-6.8670
TER_3545.pdb,14.9877,-16.0250
TER_3546.pdb,17.2408,-15.7760
TER_3547.pdb,14.5286,-12.7110
TER_3548.pdb,21.9463,-8.4990
TER_3549.pdb,15.6457,-15.2490
TER_3550.pdb,14.2858,-14.7430
TER_3551.pdb,20.0487,-11.9620
TER_3552.pdb,10.5518,-17.6240
TER_3553.pdb,15.3029,-12.3040
TER_3554.pdb,18.5045,-10.0420
TER_3555.pdb,14.4847,-17.6040
TER_3556.pdb,14.3148,-10.8190
TER_3557.pdb,13.4186,-14.0980
TER_3558.pdb,66.3607,0.0000
TER_3559.pdb,12.5964,-10.2410
TER_3560.pdb,13.9305,-16.4830
TER_3561.pdb,17.8146,-13.4340
TER_3562.pdb,20.2661,-14.1450
TER_3563.pdb,18.9381,-11.3910
TER_3564.pdb,17.7579,-14.5250
TER_3565.pdb,21.5148,-9.0810
TER_3566.pdb,27.4904,-0.0740
TER_3567.pdb,26.5093,-11.7340
TER_3568.pdb,23.0430,-4.5240
TER_3569.pdb,30.5629,-5.8320
TER_3570.pdb,17.3348,-10.3110
TER_3571.pdb,12.2432,-18.6730
TER_3572.pdb,15.5314,-11.1610
TER_3573.pdb,25.3703,-2.7430
TER_3574.pdb,15.4469,-9.6490
TER_3575.pdb,19.5018,-9.9900
TER_3576.pdb,14.5044,-17.2510
TER_3577.pdb,13.8788,-16.5540
TER_3578.pdb,13.9599,-10.9650
TER_3579.pdb,30.2528,-12.2640
TER_3580.pdb,16.0275,-12.8710
TER_3581.pdb,21.1878,-8.2950
TER_3582.pdb,16.1217,-19.3720
TER_3583.pdb,25.2821,-3.4590
TER_3584.pdb,19.8018,-13.8840
TER_3585.pdb,11.2035,-16.4150
TER_3586.pdb,24.9368,-12.1150
TER_3587.pdb,13.8748,-10.6810
TER_3588.pdb,19.2026,-13.0100
TER_3589.pdb,16.4041,-15.0800
TER_3590.pdb,29.7320,-2.7120
TER_3591.pdb,22.3948,-9.0020
TER_3592.pdb,17.1874,-9.1020
TER_3593.pdb,12.8474,-19.9900
TER_3594.pdb,19.4320,-13.4910
TER_3595.pdb,14.5579,-15.6480
TER_3596.pdb,21.0682,-10.9210
TER_3597.pdb,25.6118,-17.5500
TER_3598.pdb,17.9380,-10.4250
TER_3599.pdb,15.9797,-14.2200
TER_3600.pdb,19.0321,-13.9780
TER_3601.pdb,17.3634,-20.8420
TER_3602.pdb,14.8596,-12.0700
TER_3603.pdb,13.9393,-14.8900
TER_3604.pdb,12.4408,-17.6800
TER_3605.pdb,29.4263,-0.0510
TER_3606.pdb,17.8742,-20.5810
TER_3607.pdb,18.4050,-17.8810
TER_3608.pdb,12.4708,-11.0680
TER_3609.pdb,17.0879,-6.9830
TER_3610.pdb,17.8396,-21.4620
TER_3611.pdb,15.9044,-19.7260
TER_3612.pdb,13.3387,-15.3050
TER_3613.pdb,11.1597,-11.6810
TER_3614.pdb,29.7621,-12.1170
TER_3615.pdb,21.0861,-9.0720
TER_3616.pdb,16.4047,-12.0310
TER_3617.pdb,37.6438,0.0000
TER_3618.pdb,17.2622,-12.7220
TER_3619.pdb,12.5540,-9.5300
TER_3620.pdb,17.7244,-16.6020
TER_3621.pdb,16.5590,-16.9260
TER_3622.pdb,22.7134,-16.9190
TER_3623.pdb,11.4676,-13.1650
TER_3624.pdb,21.5381,-12.7520
TER_3625.pdb,19.3924,-16.7350
TER_3626.pdb,23.5311,-12.2920
TER_3627.pdb,12.2695,-13.7980
TER_3628.pdb,24.5456,-16.6130
TER_3629.pdb,12.0408,-17.1440
TER_3630.pdb,14.0832,-21.1890
TER_3631.pdb,22.0853,-18.5760
TER_3632.pdb,14.2750,-12.3720
TER_3633.pdb,17.4445,-9.9330
TER_3634.pdb,14.3805,-14.1380
TER_3635.pdb,18.1092,-11.6650
TER_3636.pdb,23.3528,-1.9920
TER_3637.pdb,16.8278,-8.3070
TER_3638.pdb,21.3812,-0.1590
TER_3639.pdb,16.9057,-13.2280
TER_3640.pdb,19.1713,-11.1760
TER_3641.pdb,12.5963,-12.1960
TER_3642.pdb,20.4877,-7.7660
TER_3643.pdb,10.0793,-14.1230
TER_3644.pdb,16.7397,-14.6300
TER_3645.pdb,17.2287,-18.1480
TER_3646.pdb,17.1679,-11.8670
TER_3647.pdb,19.1754,-15.7560
TER_3648.pdb,24.3608,-9.5700
TER_3649.pdb,16.8589,-16.0850
TER_3650.pdb,11.2059,-13.3240
TER_3651.pdb,19.4366,-8.3390
TER_3652.pdb,31.0011,0.0000
TER_3653.pdb,18.7773,-10.8250
TER_3654.pdb,12.5460,-6.3730
TER_3655.pdb,19.8617,-7.2480
TER_3656.pdb,14.1216,-11.3840
TER_3657.pdb,12.2180,-15.4630
TER_3658.pdb,44.2818,0.0000
TER_3659.pdb,12.4830,-11.0490
TER_3660.pdb,18.8013,-17.5900
TER_3661.pdb,15.2432,-15.0480
TER_3662.pdb,16.2159,-15.1060
TER_3663.pdb,23.9432,-7.9660
TER_3664.pdb,11.3073,-10.5560
TER_3665.pdb,10.3753,-11.4820
TER_3666.pdb,11.2211,-9.9370
TER_3667.pdb,11.7355,-10.4900
TER_3668.pdb,32.7633,0.0000
TER_3669.pdb,13.4464,-17.8740
TER_3670.pdb,16.1800,-10.9870
TER_3671.pdb,13.7539,-21.1380
TER_3672.pdb,25.1575,-8.3430
TER_3673.pdb,22.8619,-16.0160
TER_3674.pdb,22.5502,-13.4390
TER_3675.pdb,11.3939,-15.6240
TER_3676.pdb,14.4239,-14.4250
TER_3677.pdb,16.1095,-11.0340
TER_3678.pdb,13.8914,-15.7880
TER_3679.pdb,17.3428,-16.1060
TER_3680.pdb,10.8178,-16.5120
TER_3681.pdb,19.4076,-16.6410
TER_3682.pdb,21.1503,-18.0370
TER_3683.pdb,12.0589,-11.1760
TER_3684.pdb,10.7291,-14.1470
TER_3685.pdb,15.2704,-5.7810
TER_3686.pdb,12.0339,-17.2160
TER_3687.pdb,13.8992,-8.5040
TER_3688.pdb,20.4193,-12.1160
TER_3689.pdb,21.5501,-14.8200
TER_3690.pdb,13.9881,-13.3180
TER_3691.pdb,34.9068,-0.0070
TER_3692.pdb,23.1271,-2.1340
TER_3693.pdb,12.1212,-11.3040
TER_3694.pdb,22.8187,-10.7790
TER_3695.pdb,15.0865,-9.8810
TER_3696.pdb,16.5690,-14.9220
TER_3697.pdb,13.8279,-15.6100
TER_3698.pdb,10.6990,-12.2290
TER_3699.pdb,13.6357,-8.1140
TER_3700.pdb,16.3769,-5.3580
TER_3701.pdb,20.6716,-7.2290
TER_3702.pdb,14.3198,-9.7710
TER_3703.pdb,14.3537,-13.8090
TER_3704.pdb,44.9092,0.0000
TER_3705.pdb,14.2579,-15.0000
TER_3706.pdb,12.3213,-17.8200
TER_3707.pdb,26.8327,-14.0480
TER_3708.pdb,15.2761,-12.0570
TER_3709.pdb,12.4382,-15.0420
TER_3710.pdb,38.5347,0.0000
TER_3711.pdb,20.3255,-18.1720
TER_3712.pdb,17.0827,-19.1030
TER_3713.pdb,20.5833,-10.5000
TER_3714.pdb,19.9868,-12.9100
TER_3715.pdb,21.7761,-12.2320
TER_3716.pdb,12.1067,-8.9060
TER_3717.pdb,13.5030,-13.8400
TER_3718.pdb,23.8226,-6.3920
TER_3719.pdb,19.1811,-8.3300
TER_3720.pdb,18.9761,-8.9570
TER_3721.pdb,39.0672,-9.6790
TER_3722.pdb,15.4839,-5.3050
TER_3723.pdb,14.6457,-13.3800
TER_3724.pdb,14.2226,-9.0130
TER_3725.pdb,12.7862,-16.0630
TER_3726.pdb,15.5703,-14.4770
TER_3727.pdb,27.6720,-10.1670
TER_3728.pdb,12.8207,-13.1160
TER_3729.pdb,13.0622,-4.7000
TER_3730.pdb,29.7458,-16.4460
TER_3731.pdb,13.2964,-6.2710
TER_3732.pdb,26.5285,-12.3400
TER_3733.pdb,15.9511,-14.5770
TER_3734.pdb,23.2880,-14.0680
TER_3735.pdb,19.3794,-2.1890
TER_3736.pdb,25.0669,-9.2120
TER_3737.pdb,55.7786,0.0000
TER_3738.pdb,14.5007,-10.5230
TER_3739.pdb,18.9559,-17.5180
TER_3740.pdb,13.4739,-8.5180
TER_3741.pdb,15.2473,-14.8510
TER_3742.pdb,10.9132,-16.6310
TER_3743.pdb,18.1797,-7.1150
TER_3744.pdb,13.5108,-20.0160
TER_3745.pdb,27.5577,-5.6540
TER_3746.pdb,11.7479,-13.8910
TER_3747.pdb,10.6746,-8.1270
TER_3748.pdb,14.6316,-9.6370
TER_3749.pdb,10.3860,-12.8440
TER_3750.pdb,15.7465,-8.1200
TER_3751.pdb,13.1468,-13.2030
TER_3752.pdb,18.5089,-9.4320
TER_3753.pdb,18.8194,-17.2730
TER_3754.pdb,20.2940,-3.5990
TER_3755.pdb,26.5611,-14.8490
TER_3756.pdb,16.6817,-9.6700
TER_3757.pdb,15.5263,-14.2870
TER_3758.pdb,22.9369,-5.4610
TER_3759.pdb,12.9309,-17.5010
TER_3760.pdb,26.5757,-3.5590
TER_3761.pdb,28.2637,-0.2610
TER_3762.pdb,11.0145,-9.8490
TER_3763.pdb,15.8058,-11.1330
TER_3764.pdb,14.7663,-17.0090
TER_3765.pdb,14.4946,-11.9810
TER_3766.pdb,25.0211,-7.2630
TER_3767.pdb,19.2568,-11.4910
TER_3768.pdb,11.9910,-9.8150
TER_3769.pdb,20.3804,-11.5670
TER_3770.pdb,11.7937,-12.0130
TER_3771.pdb,14.7007,-17.4470
TER_3772.pdb,15.1424,-18.3200
TER_3773.pdb,17.9756,-4.6310
TER_3774.pdb,23.0260,-11.4460
TER_3775.pdb,13.0442,-9.8260
TER_3776.pdb,12.8194,-11.1790
TER_3777.pdb,14.7222,-12.3380
TER_3778.pdb,36.6260,-0.0140
TER_3779.pdb,12.8618,-12.3300
TER_3780.pdb,16.9752,-3.2530
TER_3781.pdb,21.1844,-14.8990
TER_3782.pdb,16.3867,-3.6950
TER_3783.pdb,17.2129,-5.4370
TER_3784.pdb,20.4045,-9.8320
TER_3785.pdb,11.8807,-14.6740
TER_3786.pdb,22.2484,-9.7110
TER_3787.pdb,25.6083,-9.1670
TER_3788.pdb,16.2458,-13.9360
TER_3789.pdb,16.9853,-8.5310
TER_3790.pdb,12.0558,-10.8980
TER_3791.pdb,15.6752,-9.5310
TER_3792.pdb,10.5885,-12.3720
TER_3793.pdb,17.0542,-13.3890
TER_3794.pdb,16.7515,-11.7860
TER_3795.pdb,24.6417,-9.2040
TER_3796.pdb,12.4176,-17.2180
TER_3797.pdb,13.3029,-15.1380
TER_3798.pdb,12.8423,-12.6380
TER_3799.pdb,11.9989,-12.8310
TER_3800.pdb,18.3293,-8.6370
TER_3801.pdb,16.7853,-11.3800
TER_3802.pdb,12.3902,-5.1250
TER_3803.pdb,18.8396,-18.7720
TER_3804.pdb,26.5483,-6.6440
TER_3805.pdb,38.7106,0.0000
TER_3806.pdb,33.9811,-9.2940
TER_3807.pdb,15.0174,-14.8000
TER_3808.pdb,32.5102,-2.0400
TER_3809.pdb,13.4094,-11.7090
TER_3810.pdb,32.9006,-12.9340
TER_3811.pdb,16.6344,-10.6210
TER_3812.pdb,11.2243,-13.1750
TER_3813.pdb,33.6101,-8.0640
TER_3814.pdb,19.3312,-11.6160
TER_3815.pdb,17.5276,-9.3150
TER_3816.pdb,21.3537,-17.5400
TER_3817.pdb,20.4629,-8.2500
TER_3818.pdb,12.5107,-21.0060
TER_3819.pdb,13.1788,-14.2240
TER_3820.pdb,20.5187,-7.0460
TER_3821.pdb,16.2824,-9.5340
TER_3822.pdb,16.5059,-13.0270
TER_3823.pdb,17.3508,-9.6670
TER_3824.pdb,15.1507,-14.4200
TER_3825.pdb,21.5931,-15.9700
TER_3826.pdb,14.2978,-5.5400
TER_3827.pdb,16.7593,-7.2950
TER_3828.pdb,14.1505,-9.1360
TER_3829.pdb,15.1856,-10.7720
TER_3830.pdb,12.0814,-11.0220
TER_3831.pdb,15.8031,-15.0690
TER_3832.pdb,15.8545,-5.1660
TER_3833.pdb,22.7472,-6.8500
TER_3834.pdb,23.8450,-13.4150
TER_3835.pdb,17.4138,-12.7870
TER_3836.pdb,12.9281,-16.1650
TER_3837.pdb,18.1221,-1.4870
TER_3838.pdb,14.4354,-5.7820
TER_3839.pdb,15.4083,-6.9690
TER_3840.pdb,24.4343,-10.1240
TER_3841.pdb,15.3212,-9.5400
TER_3842.pdb,21.4789,-10.4540
TER_3843.pdb,16.7107,-19.0460
TER_3844.pdb,15.2972,-7.7600
TER_3845.pdb,26.4379,-9.8910
TER_3846.pdb,11.4247,-13.5820
TER_3847.pdb,17.1884,-20.2710
TER_3848.pdb,14.5297,-14.1600
TER_3849.pdb,17.0544,-18.0210
TER_3850.pdb,20.6625,-12.6450
TER_3851.pdb,13.7287,-11.5770
TER_3852.pdb,15.8668,-15.2390
TER_3853.pdb,15.7153,-10.5440
TER_3854.pdb,18.2400,-12.6960
TER_3855.pdb,18.2332,-12.2750
TER_3856.pdb,16.7177,-17.0100
TER_3857.pdb,20.0825,-8.0160
TER_3858.pdb,12.9116,-7.2250
TER_3859.pdb,15.6920,-6.0590
TER_3860.pdb,24.1103,-14.5620
TER_3861.pdb,17.4087,-8.9610
TER_3862.pdb,12.4351,-14.5840
TER_3863.pdb,21.8314,-10.4550
TER_3864.pdb,18.1815,-14.8410
TER_3865.pdb,10.7869,-10.9710
TER_3866.pdb,15.0974,-14.1330
TER_3867.pdb,19.2829,-13.9510
TER_3868.pdb,13.7922,-1.0070
TER_3869.pdb,11.0781,-11.3720
TER_3870.pdb,17.3499,-21.0680
TER_3871.pdb,22.8003,-16.7780
TER_3872.pdb,10.6706,-8.4420
TER_3873.pdb,16.2069,-11.9200
TER_3874.pdb,16.5467,-18.8530
TER_3875.pdb,17.7520,-10.4230
TER_3876.pdb,47.6440,0.0000
TER_3877.pdb,16.9966,-13.8560
TER_3878.pdb,15.6463,-6.3860
TER_3879.pdb,12.5871,-11.2240
TER_3880.pdb,11.6612,-13.5460
TER_3881.pdb,10.8896,-9.5940
TER_3882.pdb,20.6324,-9.8810
TER_3883.pdb,11.9076,-12.7200
TER_3884.pdb,24.4678,-11.0290
TER_3885.pdb,22.6582,-11.7320
TER_3886.pdb,16.6280,-10.6350
TER_3887.pdb,15.4862,-14.7730
TER_3888.pdb,12.9804,-13.9290
TER_3889.pdb,26.1843,-3.8370
TER_3890.pdb,15.1615,-11.6800
TER_3891.pdb,31.3621,0.0000
TER_3892.pdb,24.5322,-6.9880
TER_3893.pdb,17.5641,-8.7880
TER_3894.pdb,19.2243,-13.7650
TER_3895.pdb,18.5980,-15.5160
TER_3896.pdb,19.3249,-9.7630
TER_3897.pdb,16.7266,-11.5300
TER_3898.pdb,11.8234,-16.3620
TER_3899.pdb,20.2153,-16.6120
TER_3900.pdb,11.6257,-18.1090
TER_3901.pdb,13.4873,-10.5620
TER_3902.pdb,18.9555,-5.6350
TER_3903.pdb,24.9004,-4.4380
TER_3904.pdb,18.7533,-11.1020
TER_3905.pdb,21.8555,-7.7430
TER_3906.pdb,11.8824,-20.1530
TER_3907.pdb,18.9321,-9.1820
TER_3908.pdb,17.0701,-14.7800
TER_3909.pdb,22.3905,-11.2300
TER_3910.pdb,29.3184,-2.8830
TER_3911.pdb,22.2344,-6.8210
TER_3912.pdb,15.3967,-6.7830
TER_3913.pdb,18.5392,-12.3280
TER_3914.pdb,23.6250,-7.8740
TER_3915.pdb,17.8521,-13.1700
TER_3916.pdb,14.7706,-10.9600
TER_3917.pdb,16.6525,-10.2920
TER_3918.pdb,20.6155,-9.8840
TER_3919.pdb,23.2400,-5.6510
TER_3920.pdb,12.4103,-14.9620
TER_3921.pdb,24.6897,-18.8230
TER_3922.pdb,16.5766,-9.7510
TER_3923.pdb,16.4618,-12.0320
TER_3924.pdb,17.4079,-8.9790
TER_3925.pdb,11.5074,-19.0460
TER_3926.pdb,13.6854,-16.8760
TER_3927.pdb,17.2476,-15.0500
TER_3928.pdb,18.8110,-11.8420
TER_3929.pdb,10.9828,-9.1280
TER_3930.pdb,16.5585,-20.5420
TER_3931.pdb,14.8998,-20.8200
TER_3932.pdb,19.7139,-7.0000
TER_3933.pdb,15.4871,-5.9820
TER_3934.pdb,21.5076,-2.3490
TER_3935.pdb,10.0017,-15.0430
TER_3936.pdb,14.8191,-20.3850
TER_3937.pdb,26.1772,-14.5480
TER_3938.pdb,17.9690,-5.4150
TER_3939.pdb,18.1283,-10.5790
TER_3940.pdb,16.8293,-9.5990
TER_3941.pdb,11.2831,-11.6350
TER_3942.pdb,20.6554,-8.8710
TER_3943.pdb,16.0281,-17.6860
TER_3944.pdb,18.0188,-14.0240
TER_3945.pdb,13.5261,-5.5880
TER_3946.pdb,28.6964,-10.4830
TER_3947.pdb,18.3781,-5.5990
TER_3948.pdb,12.3091,-10.3370
TER_3949.pdb,17.0298,-17.7800
TER_3950.pdb,15.8277,-14.4410
TER_3951.pdb,17.0613,-10.9070
TER_3952.pdb,19.7372,-10.8820
TER_3953.pdb,11.6317,-13.4260
TER_3954.pdb,12.9266,-14.4710
TER_3955.pdb,21.0309,-7.3030
TER_3956.pdb,23.3430,-7.8160
TER_3957.pdb,20.6007,-13.5570
TER_3958.pdb,21.7353,-11.3760
TER_3959.pdb,22.3527,-11.1050
TER_3960.pdb,18.9935,-6.4470
TER_3961.pdb,16.3353,-10.4870
TER_3962.pdb,21.0369,-9.2190
TER_3963.pdb,16.8994,-12.2450
TER_3964.pdb,21.1079,-16.4780
TER_3965.pdb,14.4343,-10.9540
TER_3966.pdb,16.8660,-20.1810
TER_3967.pdb,24.7860,0.0000
TER_3968.pdb,21.4125,-12.6430
TER_3969.pdb,21.1798,-19.0860
TER_3970.pdb,12.9819,-9.6280
TER_3971.pdb,12.4583,-13.6660
TER_3972.pdb,17.6368,-8.2670
TER_3973.pdb,14.4776,-13.7930
TER_3974.pdb,15.0932,-14.3310
TER_3975.pdb,24.8092,-14.5480
TER_3976.pdb,18.1748,-19.4120
TER_3977.pdb,18.6364,-11.7240
TER_3978.pdb,11.4223,-8.4270
TER_3979.pdb,17.8679,-8.1500
TER_3980.pdb,29.0568,-13.7740
TER_3981.pdb,12.3140,-6.2840
TER_3982.pdb,22.4341,-5.9620
TER_3983.pdb,37.4029,0.0000
TER_3984.pdb,14.3589,-17.4290
TER_3985.pdb,15.2027,-15.0730
TER_3986.pdb,17.6550,-16.2360
TER_3987.pdb,12.5194,-13.5740
TER_3988.pdb,16.4054,-6.6500
TER_3989.pdb,18.7231,-15.4040
TER_3990.pdb,14.8099,-12.6210
TER_3991.pdb,12.4035,-13.4460
TER_3992.pdb,19.8349,-15.9360
TER_3993.pdb,16.7450,-14.3990
TER_3994.pdb,18.4671,-4.1900
TER_3995.pdb,11.1164,-11.6110
TER_3996.pdb,16.8993,-0.0160
TER_3997.pdb,14.4625,-17.7900
